trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
35.78609085,139.86955261,TOKYO_FREE_Wi-Fi,0,20240407-00000,2024-04-07T07:00:00.000Z,2024-04-07T08:00:00.000Z,2024-04-07T12:00:00.000Z,48:2F:6B:F7:FC:72,,infra,,2,0,?,?,?,False,108,5a03ba0000 4096,wpa2,JP,東水元三丁目,,葛飾区,,125-0033
35.68897247,139.69165039,TOKYO_FREE_Wi-Fi,0,20240309-00000,2024-03-09T06:00:00.000Z,2024-03-09T02:00:00.000Z,2024-03-09T02:00:00.000Z,48:2F:6B:F8:49:E1,,infra,,2,0,?,?,?,False,1,5a03ba0000 4096,wpa2,JP,西新宿二丁目,中央通り,新宿区,,163-8001
35.64416122,139.78416443,TOKYO_FREE_Wi-Fi,0,20240217-00000,2024-02-17T04:00:00.000Z,2024-02-17T04:00:00.000Z,2024-07-10T09:00:00.000Z,48:2F:6B:F8:8A:A0,,infra,,2,0,?,?,?,False,11,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.64421844,139.78398132,TOKYO_FREE_Wi-Fi,2,20240217-00000,2024-02-17T04:00:00.000Z,2024-07-10T09:00:00.000Z,2024-07-10T09:00:00.000Z,48:2F:6B:F8:8A:B0,,infra,,2,0,?,?,?,False,60,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.64414597,139.78395081,TOKYO_FREE_Wi-Fi,2,20240217-00000,2024-02-17T04:00:00.000Z,2024-07-10T09:00:00.000Z,2024-07-10T09:00:00.000Z,48:2F:6B:F9:06:41,,infra,,2,0,?,?,?,False,1,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.64399338,139.78379822,TOKYO_FREE_Wi-Fi,2,20240217-00000,2024-02-17T04:00:00.000Z,2024-07-10T09:00:00.000Z,2024-07-10T09:00:00.000Z,48:2F:6B:F9:06:51,,infra,,2,0,?,?,?,False,64,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.62459946,139.2432251,TOKYO_FREE_Wi-Fi,0,20240330-00000,2024-03-30T08:00:00.000Z,2024-03-30T02:00:00.000Z,2024-03-30T02:00:00.000Z,48:2F:6B:F9:1B:83,,infra,,2,0,?,?,?,False,6,5a03ba0000 4096,wpa2,JP,南浅川町,稲荷山線歩道,八王子市,,193-0841
35.64423752,139.78424072,TOKYO_FREE_Wi-Fi,0,20240217-00000,2024-02-17T04:00:00.000Z,2024-02-17T04:00:00.000Z,2024-07-10T09:00:00.000Z,48:2F:6B:F9:8E:81,,infra,,2,0,?,?,?,False,6,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.64440918,139.78416443,TOKYO_FREE_Wi-Fi,3,20240217-00000,2024-02-17T04:00:00.000Z,2024-07-10T09:00:00.000Z,2024-07-10T09:00:00.000Z,48:2F:6B:F9:8E:91,,infra,,2,0,?,?,?,False,52,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.71757507,139.77224731,TOKYO_FREE_Wi-Fi,0,20240413-00000,2024-04-13T05:00:00.000Z,2024-04-13T20:00:00.000Z,2024-04-14T01:00:00.000Z,48:2F:6B:F9:B8:C3,,infra,,2,0,?,?,?,False,1,5a03ba0000 4096,wpa2,JP,上野公園,動物園通り,台東区,,110-8711
0.0,0.0,TOKYO_FREE_Wi-Fi,0,20240405-00000,2001-01-01T00:00:00.000Z,2001-01-01T00:00:00.000Z,2024-04-05T01:00:00.000Z,48:2F:6B:F9:D9:A0,,infra,,2,0,?,?,?,False,1,5a03ba0000 4096,wpa2,,,,,,
35.64372635,139.78396606,TOKYO_FREE_Wi-Fi,0,20240401-00000,2024-03-25T20:00:00.000Z,2024-07-10T09:00:00.000Z,2024-07-10T10:00:00.000Z,48:2F:6B:F9:EE:43,,infra,,2,0,?,?,?,False,6,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.64371109,139.78393555,TOKYO_FREE_Wi-Fi,0,20240401-00000,2024-03-25T20:00:00.000Z,2024-07-10T09:00:00.000Z,2024-07-10T10:00:00.000Z,48:2F:6B:F9:EE:53,,infra,,2,0,?,?,?,False,64,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.71759415,139.77227783,TOKYO_FREE_Wi-Fi,0,20240413-00000,2024-04-13T05:00:00.000Z,2024-04-13T20:00:00.000Z,2024-04-14T01:00:00.000Z,48:2F:6B:FA:23:62,,infra,,2,0,?,?,?,False,11,5a03ba0000 4096,wpa2,JP,上野公園,動物園通り,台東区,,110-8711
35.64343643,139.78265381,TOKYO_FREE_Wi-Fi,0,20240217-00000,2024-02-17T04:00:00.000Z,2024-02-17T04:00:00.000Z,2024-02-17T04:00:00.000Z,48:2F:6B:FA:7A:82,,infra,,2,0,?,?,?,False,11,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.64343643,139.78265381,TOKYO_FREE_Wi-Fi,0,20240217-00000,2024-02-17T04:00:00.000Z,2024-02-17T04:00:00.000Z,2024-07-10T09:00:00.000Z,48:2F:6B:FA:81:41,,infra,,2,0,?,?,?,False,11,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
35.64343643,139.78265381,TOKYO_FREE_Wi-Fi,0,20240217-00000,2024-02-17T04:00:00.000Z,2024-02-17T04:00:00.000Z,2024-07-10T09:00:00.000Z,48:2F:6B:FA:81:51,,infra,,2,0,?,?,?,False,52,5a03ba0000 4096,wpa2,JP,豊洲六丁目,豊洲有明線,江東区,,135-0061
51.75606537,-1.23561454,OpenRoaming,4,20240418-00000,2024-04-18T12:00:00.000Z,2024-07-06T21:00:00.000Z,2024-07-06T21:00:00.000Z,48:4A:E9:80:2E:24,,infra,,2,0,?,?,?,False,11,1bc50460 5a03ba0000 4096,wpa2,GB,England,Marston Road,Oxford,,OX3 0EE
51.75568008,-1.23573077,OpenRoaming,2,20240418-00000,2024-04-18T12:00:00.000Z,2024-04-21T03:00:00.000Z,2024-04-21T04:00:00.000Z,48:4A:E9:80:30:E4,,infra,,2,0,?,?,?,False,6,1bc50460 5a03ba0000 4096,wpa2,GB,England,Marston Road,Oxford,,OX3 0EE
30.28683853,-97.74162292,Passport WiFi,1,20240521-00000,2024-05-22T01:00:00.000Z,2024-06-15T17:00:00.000Z,2024-06-16T02:00:00.000Z,48:4A:E9:86:21:33,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4 3af521,wpa2,US,TX,Guadalupe Street,Austin,2310,78705
30.28703499,-97.74160767,Passport WiFi,0,20240521-00000,2024-05-22T01:00:00.000Z,2024-05-21T20:00:00.000Z,2024-05-21T20:00:00.000Z,48:4A:E9:86:25:63,,infra,,2,0,?,?,?,False,11,f4f5e8f5f4 3af521,wpa2,US,TX,Guadalupe Street,Austin,2326,78705
43.01871109,-84.17675781,Passpoint,0,20240720-00000,2024-07-20T14:00:00.000Z,2024-07-20T07:00:00.000Z,2024-07-20T13:00:00.000Z,48:4A:E9:DF:7C:74,,infra,,2,0,?,?,?,False,56,f4f5e8f5f4,wpa2,US,MI,State Highway 52,,,48867
43.06688309,141.49479675,cityroam-qx,3,20240213-00000,2024-02-13T04:00:00.000Z,2024-03-10T17:00:00.000Z,2024-03-10T21:00:00.000Z,48:73:97:CB:7D:00,,infra,,2,0,?,?,?,False,52,5a03ba0000 4096,wpa2,JP,石狩振興局,文教通,江別市,,069-0835
36.12604141,-86.67162323,Passpoint Secure,0,20240129-00000,2024-01-30T00:00:00.000Z,2024-01-29T18:00:00.000Z,2024-01-29T18:00:00.000Z,48:8B:0A:10:D1:4B,,infra,,2,0,?,?,?,False,36,f4f5e8f5f4,wpa2,US,TN,Terminal Drive,Nashville-Davidson,,37214
36.13066101,-86.66969299,Passpoint Secure,7,20240205-00000,2024-02-05T21:00:00.000Z,2024-07-06T06:00:00.000Z,2024-07-06T06:00:00.000Z,48:8B:0A:10:D5:2B,,infra,,2,0,?,?,?,False,112,f4f5e8f5f4,wpa2,US,TN,Terminal Drive,Nashville-Davidson,,37217
43.17710876,-71.82228851,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:62:04,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17729187,-71.82233429,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:94:A4,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17710114,-71.82249451,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:94:AB,,infra,,2,0,?,?,?,False,124,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17710114,-71.82250977,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:CC:44,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17710495,-71.8224411,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:CC:4B,,infra,,2,0,?,?,?,False,60,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17739105,-71.82228088,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:CE:E4,,infra,,2,0,?,?,?,False,11,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17715073,-71.82242584,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:CE:EB,,infra,,2,0,?,?,?,False,112,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17679977,-71.82312775,Passpoint WiFi,0,20240622-00000,2024-06-22T22:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:D8:04,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17677307,-71.82311249,Passpoint WiFi,0,20240622-00000,2024-06-22T22:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:67:D8:0B,,infra,,2,0,?,?,?,False,52,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17677307,-71.82311249,Passpoint WiFi,0,20240622-00000,2024-06-22T22:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:68:12:A4,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17726898,-71.82242584,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:68:1F:24,,infra,,2,0,?,?,?,False,11,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17710495,-71.82249451,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:68:1F:2B,,infra,,2,0,?,?,?,False,140,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17679977,-71.82312775,Passpoint WiFi,0,20240622-00000,2024-06-22T22:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:68:1F:44,,infra,,2,0,?,?,?,False,11,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.1771431,-71.82245636,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:68:35:E4,,infra,,2,0,?,?,?,False,11,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17713547,-71.82241821,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:68:35:EB,,infra,,2,0,?,?,?,False,132,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17710495,-71.82243347,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:68:46:24,,infra,,2,0,?,?,?,False,11,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17726898,-71.82243347,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:68:4A:44,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17973709,-71.82154846,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6C:B6:8B,,infra,,2,0,?,?,?,False,136,3af521 f4f5e8f5f4,wpa2,US,NH,Main Street,,,03242
43.17969894,-71.82199097,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6C:BC:24,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Rush Road,,,03242
43.17973709,-71.82154846,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6C:BC:2B,,infra,,2,0,?,?,?,False,100,3af521 f4f5e8f5f4,wpa2,US,NH,Main Street,,,03242
43.17713928,-71.82265472,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6C:C5:64,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17710495,-71.82257843,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6C:C5:6B,,infra,,2,0,?,?,?,False,140,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17973709,-71.82154846,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:22:04,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Main Street,,,03242
43.17973709,-71.82154846,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:22:0B,,infra,,2,0,?,?,?,False,116,3af521 f4f5e8f5f4,wpa2,US,NH,Main Street,,,03242
43.17822266,-71.82183075,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:3C:04,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17737579,-71.82230377,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:3C:0B,,infra,,2,0,?,?,?,False,52,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17720032,-71.82241821,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:57:2B,,infra,,2,0,?,?,?,False,100,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17708969,-71.82246399,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:5C:84,,infra,,2,0,?,?,?,False,11,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17710114,-71.82254028,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:5C:8B,,infra,,2,0,?,?,?,False,140,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17716217,-71.8223877,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:66:04,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17741776,-71.8223877,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:66:0B,,infra,,2,0,?,?,?,False,64,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17712402,-71.82254028,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:6B:6B,,infra,,2,0,?,?,?,False,64,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17708206,-71.82254791,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:7C:44,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17713547,-71.82250214,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:7C:4B,,infra,,2,0,?,?,?,False,116,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17708588,-71.82266235,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:7D:24,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17710114,-71.82260132,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:7D:2B,,infra,,2,0,?,?,?,False,36,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.1770668,-71.82269287,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:80:04,,infra,,2,0,?,?,?,False,11,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17705536,-71.82270813,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:80:0B,,infra,,2,0,?,?,?,False,116,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17679977,-71.82312775,Passpoint WiFi,0,20240622-00000,2024-06-22T22:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:93:64,,infra,,2,0,?,?,?,False,11,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17720413,-71.82239532,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:93:6B,,infra,,2,0,?,?,?,False,136,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17707443,-71.82261658,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:9A:A4,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17709732,-71.82263184,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:9D:64,,infra,,2,0,?,?,?,False,1,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17707062,-71.82267761,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:9D:6B,,infra,,2,0,?,?,?,False,140,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17674637,-71.8232193,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:B0:A4,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17707443,-71.82261658,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:C9:84,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17708588,-71.82264709,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:C9:8B,,infra,,2,0,?,?,?,False,136,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17709732,-71.82258606,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:C9:CB,,infra,,2,0,?,?,?,False,52,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.1770401,-71.82268524,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:CB:E4,,infra,,2,0,?,?,?,False,6,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17705917,-71.82270813,Passpoint WiFi,0,20240622-00000,2024-06-22T21:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:CB:EB,,infra,,2,0,?,?,?,False,64,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
43.17720413,-71.82239532,Passpoint WiFi,0,20240622-00000,2024-06-22T23:00:00.000Z,2024-06-22T18:00:00.000Z,2024-06-22T18:00:00.000Z,48:8B:0A:6D:D0:0B,,infra,,2,0,?,?,?,False,140,3af521 f4f5e8f5f4,wpa2,US,NH,Bridge Street,,,03242
33.94483185,-118.40547943,Passpoint Secure,0,20240222-00000,2024-02-23T03:00:00.000Z,2024-02-22T21:00:00.000Z,2024-02-22T21:00:00.000Z,48:8B:0A:7C:FA:6C,,infra,,2,0,?,?,?,False,149,f4f5e8f5f4,wpa2,US,CA,West Way,Los Angeles,,90045-5802
33.9444313,-118.40816498,Passpoint Secure,3,20240628-00000,2024-06-28T13:00:00.000Z,2024-07-15T00:00:00.000Z,2024-07-15T00:00:00.000Z,48:8B:0A:7D:08:AC,,infra,,2,0,?,?,?,False,116,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94478989,-118.40765381,Passpoint Secure,0,20240527-00000,2024-05-27T23:00:00.000Z,2024-05-27T18:00:00.000Z,2024-05-27T18:00:00.000Z,48:8B:0A:7D:0F:83,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94458389,-118.40783691,Passpoint Secure,7,20240522-00000,2024-05-22T23:00:00.000Z,2024-07-15T00:00:00.000Z,2024-07-15T00:00:00.000Z,48:8B:0A:7D:0F:8C,,infra,,2,0,?,?,?,False,144,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94429016,-118.4081192,Passpoint Secure,3,20240628-00000,2024-06-28T13:00:00.000Z,2024-07-15T00:00:00.000Z,2024-07-15T00:00:00.000Z,48:8B:0A:7D:17:4C,,infra,,2,0,?,?,?,False,132,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94480515,-118.40794373,Passpoint Secure,6,20240212-00000,2024-02-12T20:00:00.000Z,2024-05-22T19:00:00.000Z,2024-05-22T20:00:00.000Z,48:8B:0A:7D:1C:CC,,infra,,2,0,?,?,?,False,64,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94485474,-118.40789032,Passpoint Secure,0,20240522-00000,2024-05-22T23:00:00.000Z,2024-05-22T19:00:00.000Z,2024-05-22T20:00:00.000Z,48:8B:0A:7D:22:63,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94484329,-118.40768433,Passpoint Secure,4,20240522-00000,2024-05-22T23:00:00.000Z,2024-06-14T14:00:00.000Z,2024-06-14T22:00:00.000Z,48:8B:0A:7D:22:6C,,infra,,2,0,?,?,?,False,132,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94494247,-118.40735626,Passpoint Secure,0,20240522-00000,2024-05-22T23:00:00.000Z,2024-05-22T19:00:00.000Z,2024-05-22T20:00:00.000Z,48:8B:0A:7D:43:6C,,infra,,2,0,?,?,?,False,140,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94657135,-118.40409851,Passpoint Secure,2,20240128-00000,2024-01-28T13:00:00.000Z,2024-04-09T17:00:00.000Z,2024-04-10T05:00:00.000Z,48:8B:0A:DD:88:83,,infra,,2,0,?,?,?,False,116,f4f5e8f5f4,wpa2,US,CA,World Way,Los Angeles,,90045-5802
33.94044876,-118.40196991,Passpoint Secure,2,20240404-00000,2024-04-05T03:00:00.000Z,2024-05-19T20:00:00.000Z,2024-05-20T00:00:00.000Z,48:91:D5:01:10:D3,,infra,,2,0,?,?,?,False,1,f4f5e8f5f4,wpa2,US,CA,68B,Los Angeles,,90045-5802
33.94060898,-118.40196228,Passpoint Secure,2,20240404-00000,2024-04-05T03:00:00.000Z,2024-05-19T20:00:00.000Z,2024-05-20T00:00:00.000Z,48:91:D5:01:10:DC,,infra,,2,0,?,?,?,False,132,f4f5e8f5f4,wpa2,US,CA,68B,Los Angeles,,90045-5802
41.35511398,2.13137317,MWC_Openroaming,4,20240226-00000,2024-02-26T10:00:00.000Z,2024-02-29T00:00:00.000Z,2024-02-29T11:00:00.000Z,48:91:D5:66:E1:23,,infra,,2,0,?,?,?,False,52,4096 5a03ba0000 5a03ba,wpa2,ES,Catalunya,Accés nord Fira2,Barcelona,,08001
